STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,23.1,2026-06-22,00:30:00,96.0,2026-06-21,00:30:00,2026-06-22 00:37:31,24.75,Zone 3,52.8,Zone 5,24.6,Zone 3,35.9,Zone 4,30.6,Zone 4,51.3,Zone 5,36.5,Zone 4,60.4,Zone 5,52.8,Zone 5,63.1,Zone 5
Andhra Pradesh,Alluri Sitharama Raju,Chintapalli Amfu,23.1,2026-06-22,00:00:00,91.0,2026-06-21,00:00:00,2026-06-22 00:37:31,24.55000000000001,Zone 3,49.0,Zone 5,24.5,Zone 3,35.3,Zone 4,30.2,Zone 4,47.4,Zone 5,35.8,Zone 4,59.6,Zone 5,49.0,Zone 5,62.3,Zone 5
Andhra Pradesh,Anakapalli,Yellamanchilli Vskp,28.7,2026-06-22,00:15:00,92.0,2026-06-21,00:15:00,2026-06-22 00:37:31,35.950000000000045,Zone 4,65.8,Zone 5,35.4,Zone 4,62.3,Zone 5,57.1,Zone 5,65.4,Zone 5,62.8,Zone 5,67.6,Zone 5,65.8,Zone 5,69.3,Zone 5
Andhra Pradesh,Anantapur,Kh Govtdegcollege Dharmavaram,26.7,2026-06-22,00:30:00,88.0,2026-06-21,00:30:00,2026-06-22 00:37:31,30.150000000000034,Zone 4,61.5,Zone 5,29.8,Zone 4,51.9,Zone 5,36.7,Zone 4,61.1,Zone 5,54.2,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Andhra Pradesh,Bapatla,Chirala,29.1,2026-06-22,00:30:00,78.0,2026-06-21,00:30:00,2026-06-22 00:37:31,33.950000000000045,Zone 4,63.3,Zone 5,33.7,Zone 4,59.3,Zone 5,42.5,Zone 5,62.9,Zone 5,59.8,Zone 5,65.5,Zone 5,63.3,Zone 5,67.4,Zone 5
Andhra Pradesh,Eluru,Vijayarai,27.8,2026-06-22,00:30:00,66.0,2026-06-21,00:30:00,2026-06-22 00:37:31,29.75,Zone 4,58.2,Zone 5,30.1,Zone 4,40.8,Zone 4,35.9,Zone 4,56.8,Zone 5,41.3,Zone 4,61.6,Zone 5,58.2,Zone 5,64.1,Zone 5
Andhra Pradesh,Kakinada,Kakinada,28.5,2026-06-22,00:00:00,87.0,2026-06-21,00:00:00,2026-06-22 00:37:31,34.25,Zone 4,64.6,Zone 5,34.3,Zone 4,60.9,Zone 5,50.3,Zone 5,64.2,Zone 5,61.4,Zone 5,66.6,Zone 5,64.6,Zone 5,68.4,Zone 5
Andhra Pradesh,Kakinada,Peddapuram,28.1,2026-06-22,00:00:00,98.0,2026-06-21,00:00:00,2026-06-22 00:37:31,35.55000000000001,Zone 4,66.3,Zone 5,35.2,Zone 4,62.9,Zone 5,59.2,Zone 5,65.9,Zone 5,63.4,Zone 5,68.0,Zone 5,66.3,Zone 5,69.6,Zone 5
Andhra Pradesh,Kakinada,Prathipadu,27.6,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Konaseema,Ambajipeta Arg,28.2,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,39.35000000000002,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Andhra Pradesh,Konaseema,Ambajipeta Aws,28.1,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,38.25,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Andhra Pradesh,Ntr,Mylavaram College Of  Engineer,28.3,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,40.55000000000001,Zone 5,67.6,Zone 5,43.1,Zone 5,64.5,Zone 5,61.2,Zone 5,67.2,Zone 5,65.0,Zone 5,69.2,Zone 5,67.6,Zone 5,70.6,Zone 5
Andhra Pradesh,Palnadu,Rentachintala,30.0,2026-06-22,00:30:00,67.0,2026-06-21,00:30:00,2026-06-22 00:37:31,33.950000000000045,Zone 4,62.1,Zone 5,33.9,Zone 4,54.6,Zone 5,40.3,Zone 4,61.7,Zone 5,56.8,Zone 5,64.5,Zone 5,62.1,Zone 5,66.5,Zone 5
Andhra Pradesh,Prakasam,Cs Puram,27.6,2026-06-22,00:30:00,88.0,2026-06-21,00:30:00,2026-06-22 00:37:31,32.150000000000034,Zone 4,63.2,Zone 5,31.9,Zone 4,59.1,Zone 5,41.8,Zone 5,62.8,Zone 5,59.7,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Andhra Pradesh,Srikakulam,Nagaralapeta Kalingapatnam,29.0,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,50.05000000000001,Zone 5,68.5,Zone 5,50.0,Zone 5,65.5,Zone 5,62.5,Zone 5,68.1,Zone 5,66.1,Zone 5,69.9,Zone 5,68.5,Zone 5,71.3,Zone 5
Andhra Pradesh,Srikakulam,Ragolu,27.3,2026-06-22,00:00:00,97.0,2026-06-21,00:30:00,2026-06-22 00:37:31,32.950000000000045,Zone 4,65.2,Zone 5,33.5,Zone 4,61.5,Zone 5,53.6,Zone 5,64.8,Zone 5,62.1,Zone 5,67.1,Zone 5,65.2,Zone 5,68.8,Zone 5
Andhra Pradesh,Srikakulam,Sky College Etcherla,28.8,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,47.150000000000034,Zone 5,68.5,Zone 5,50.0,Zone 5,65.5,Zone 5,62.5,Zone 5,68.1,Zone 5,66.1,Zone 5,69.9,Zone 5,68.5,Zone 5,71.3,Zone 5
Andhra Pradesh,Visakhapatnam,Anandapuram Arg,27.8,2026-06-22,00:30:00,85.0,2026-06-21,00:30:00,2026-06-22 00:37:31,32.150000000000034,Zone 4,63.3,Zone 5,32.6,Zone 4,59.3,Zone 5,42.6,Zone 5,62.9,Zone 5,59.9,Zone 5,65.5,Zone 5,63.3,Zone 5,67.5,Zone 5
Andhra Pradesh,Visakhapatnam,Gangavaram Port,29.5,2026-06-22,00:30:00,89.0,2026-06-21,00:30:00,2026-06-22 00:37:31,37.75,Zone 4,66.8,Zone 5,37.8,Zone 4,63.5,Zone 5,60.0,Zone 5,66.4,Zone 5,64.0,Zone 5,68.5,Zone 5,66.8,Zone 5,70.0,Zone 5
Andhra Pradesh,Vizianagaram,Bobbili,27.3,2026-06-22,00:30:00,99.0,2026-06-21,00:30:00,2026-06-22 00:37:31,33.35000000000002,Zone 4,65.6,Zone 5,33.9,Zone 4,62.1,Zone 5,56.1,Zone 5,65.2,Zone 5,62.6,Zone 5,67.5,Zone 5,65.6,Zone 5,69.1,Zone 5
Andhra Pradesh,Vizianagaram,Vizianagaram,28.3,2026-06-22,00:00:00,98.0,2026-06-21,00:00:00,2026-06-22 00:37:31,37.650000000000034,Zone 5,67.1,Zone 5,39.9,Zone 5,63.9,Zone 5,60.5,Zone 5,66.8,Zone 5,64.5,Zone 5,68.8,Zone 5,67.1,Zone 5,70.3,Zone 5
Andhra Pradesh,West Godavari,Bhimavaram,28.9,2026-06-22,00:30:00,90.0,2026-06-21,00:30:00,2026-06-22 00:37:31,36.150000000000034,Zone 4,66.2,Zone 5,36.4,Zone 4,62.7,Zone 5,59.1,Zone 5,65.8,Zone 5,63.3,Zone 5,68.0,Zone 5,66.2,Zone 5,69.6,Zone 5
Andhra Pradesh,West Godavari,Kv Gopannapalem Eluru,28.1,2026-06-22,00:30:00,56.0,2026-06-21,00:30:00,2026-06-22 00:37:31,29.25,Zone 4,48.2,Zone 5,29.1,Zone 4,38.9,Zone 4,34.4,Zone 4,46.7,Zone 5,39.3,Zone 4,59.5,Zone 5,48.2,Zone 5,62.2,Zone 5
Andhra Pradesh,West Godavari,Maruteru,30.0,2026-06-22,00:30:00,97.0,2026-06-21,00:30:00,2026-06-22 00:37:31,58.35000000000002,Zone 5,69.5,Zone 5,58.3,Zone 5,66.9,Zone 5,64.1,Zone 5,69.2,Zone 5,67.4,Zone 5,70.8,Zone 5,69.5,Zone 5,72.9,Zone 6
Andhra Pradesh,West Godavari,Narsapur,28.9,2026-06-22,00:30:00,91.0,2026-06-21,00:30:00,2026-06-22 00:37:31,36.35000000000002,Zone 4,66.4,Zone 5,36.7,Zone 4,63.0,Zone 5,59.4,Zone 5,66.0,Zone 5,63.6,Zone 5,68.2,Zone 5,66.4,Zone 5,69.7,Zone 5
Andhra Pradesh,Ysr Kadapa,Agricultural College  Badvel,29.4,2026-06-22,00:30:00,65.0,2026-06-21,00:30:00,2026-06-22 00:37:31,32.35000000000002,Zone 4,60.8,Zone 5,32.6,Zone 4,48.3,Zone 5,38.7,Zone 4,60.4,Zone 5,50.6,Zone 5,63.3,Zone 5,60.8,Zone 5,65.6,Zone 5
Arunachal Pradesh,Anjaw,Hayuliang Circle,21.9,2026-06-22,00:30:00,89.0,2026-06-21,00:30:00,2026-06-22 00:37:31,23.150000000000034,Zone 3,41.2,Zone 5,23.3,Zone 3,33.5,Zone 4,28.5,Zone 4,39.9,Zone 5,33.9,Zone 4,55.1,Zone 5,41.2,Zone 5,60.9,Zone 5
Arunachal Pradesh,Anjaw,Kibitoo Circle,,,,88.0,2026-06-21,23:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Changlang,Miao,24.3,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,26.650000000000034,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Arunachal Pradesh,East Kameng,Seppa Pampoli,28.9,2026-06-22,00:30:00,92.0,2026-06-21,00:30:00,2026-06-22 00:37:31,36.650000000000034,Zone 4,66.6,Zone 5,37.0,Zone 4,63.3,Zone 5,59.7,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.6,Zone 5,69.9,Zone 5
Arunachal Pradesh,East Siang,Pashighat,24.3,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,26.650000000000034,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Arunachal Pradesh,Kamle,Raga,21.3,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,22.950000000000045,Zone 3,45.7,Zone 5,23.2,Zone 3,33.6,Zone 4,28.5,Zone 4,44.3,Zone 5,34.1,Zone 4,58.9,Zone 5,45.7,Zone 5,61.8,Zone 5
Arunachal Pradesh,Kurung Kumey,Koloraing,21.9,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,23.650000000000034,Zone 3,49.1,Zone 5,23.7,Zone 3,34.5,Zone 4,29.3,Zone 4,47.5,Zone 5,35.0,Zone 4,59.7,Zone 5,49.1,Zone 5,62.4,Zone 5
Arunachal Pradesh,Kurung Kumey,Nyapin,23.1,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,24.850000000000023,Zone 3,55.8,Zone 5,24.8,Zone 3,36.7,Zone 5,31.0,Zone 4,54.3,Zone 5,38.5,Zone 5,61.1,Zone 5,55.8,Zone 5,63.6,Zone 5
Arunachal Pradesh,Kurung Kumey,Nyapin,21.9,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,23.650000000000034,Zone 3,49.1,Zone 5,23.7,Zone 3,34.5,Zone 4,29.3,Zone 4,47.5,Zone 5,35.0,Zone 4,59.7,Zone 5,49.1,Zone 5,62.4,Zone 5
Arunachal Pradesh,Leparada,Basar,22.6,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,24.350000000000023,Zone 3,52.5,Zone 5,24.3,Zone 3,35.4,Zone 4,30.1,Zone 4,50.9,Zone 5,36.0,Zone 4,60.4,Zone 5,52.5,Zone 5,63.0,Zone 5
Arunachal Pradesh,Lohit,Wakro,24.2,2026-06-22,00:30:00,86.0,2026-06-21,00:30:00,2026-06-22 00:37:31,25.650000000000034,Zone 4,51.5,Zone 5,25.3,Zone 4,36.5,Zone 4,31.4,Zone 4,49.9,Zone 5,37.0,Zone 4,60.2,Zone 5,51.5,Zone 5,62.8,Zone 5
Arunachal Pradesh,Longding,Longding,25.3,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Longding,Longding New,23.4,2026-06-22,00:30:00,94.0,2026-06-21,00:30:00,2026-06-22 00:37:31,24.950000000000045,Zone 3,54.6,Zone 5,25.1,Zone 3,36.6,Zone 4,31.3,Zone 4,53.0,Zone 5,37.3,Zone 5,60.8,Zone 5,54.6,Zone 5,63.4,Zone 5
Arunachal Pradesh,Lower Subansiri,Deed,20.5,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,22.05000000000001,Zone 3,39.6,Zone 5,22.0,Zone 3,32.0,Zone 4,27.0,Zone 4,38.4,Zone 5,32.4,Zone 4,53.6,Zone 5,39.6,Zone 5,60.6,Zone 5
Arunachal Pradesh,Lower Subansiri,Ziro Manipolyang,12.4,2026-06-22,00:30:00,97.0,2026-06-21,00:30:00,2026-06-22 00:37:31,12.350000000000023,Zone 2,27.1,Zone 4,12.4,Zone 2,23.8,Zone 3,19.8,Zone 3,27.0,Zone 4,23.8,Zone 3,30.9,Zone 4,27.1,Zone 4,34.7,Zone 4
Arunachal Pradesh,Namsai,Lekang,24.4,2026-06-22,00:30:00,94.0,2026-06-21,00:30:00,2026-06-22 00:37:31,26.450000000000045,Zone 4,59.5,Zone 5,26.6,Zone 4,42.1,Zone 5,33.2,Zone 4,59.1,Zone 5,44.3,Zone 5,62.2,Zone 5,59.5,Zone 5,64.6,Zone 5
Arunachal Pradesh,Namsai,Namsai Kvk,25.4,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Arunachal Pradesh,Papumpare,Itanagar,25.4,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Arunachal Pradesh,Shiyomi,Lamang 2,,,,98.0,2026-06-21,23:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Siang,Pangin Circle,23.3,2026-06-22,00:00:00,100.0,2026-06-21,00:00:00,2026-06-22 00:37:31,25.05000000000001,Zone 3,58.9,Zone 5,25.3,Zone 3,39.9,Zone 5,31.9,Zone 4,57.4,Zone 5,42.0,Zone 5,61.8,Zone 5,58.9,Zone 5,64.2,Zone 5
Arunachal Pradesh,Tawang,Domane,,,,97.0,2026-06-21,23:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Tirap,Deomali,24.7,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,27.350000000000023,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Arunachal Pradesh,Tirap,Longding,22.4,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Siang,Tenali,,,,100.0,2026-06-21,23:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Siang,Yingkiong,25.1,2026-06-22,00:15:00,12.0,2026-06-21,00:15:00,2026-06-22 00:37:31,22.950000000000045,Zone 3,34.5,Zone 4,22.8,Zone 3,31.2,Zone 4,27.6,Zone 4,34.5,Zone 4,31.2,Zone 4,37.7,Zone 4,34.5,Zone 4,40.8,Zone 4
Arunachal Pradesh,Upper Subhanseri,Daporijo,26.3,2026-06-22,00:30:00,94.0,2026-06-21,00:30:00,2026-06-22 00:37:31,30.05000000000001,Zone 4,62.8,Zone 5,30.5,Zone 4,57.9,Zone 5,39.9,Zone 5,62.4,Zone 5,59.3,Zone 5,65.1,Zone 5,62.8,Zone 5,67.1,Zone 5
Arunachal Pradesh,West Kameng,Bomdila,19.3,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,West Kameng,Dirang,22.1,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,23.850000000000023,Zone 3,49.1,Zone 5,23.7,Zone 3,34.5,Zone 4,29.3,Zone 4,47.5,Zone 5,35.0,Zone 4,59.7,Zone 5,49.1,Zone 5,62.4,Zone 5
Arunachal Pradesh,West Kameng,Dirang,19.3,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,20.650000000000034,Zone 3,35.9,Zone 4,20.9,Zone 3,30.6,Zone 4,25.7,Zone 4,35.5,Zone 4,30.9,Zone 4,48.0,Zone 5,35.9,Zone 4,59.4,Zone 5
Arunachal Pradesh,West Kameng,Kalaktang,19.0,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,20.25,Zone 3,35.1,Zone 4,20.3,Zone 3,29.9,Zone 4,25.1,Zone 3,34.8,Zone 4,30.2,Zone 4,45.3,Zone 5,35.1,Zone 4,58.2,Zone 5
Arunachal Pradesh,West Siang,Along,24.7,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,27.350000000000023,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Arunachal Pradesh,West Siang,Yomcha,22.7,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,24.450000000000045,Zone 3,52.5,Zone 5,24.3,Zone 3,35.4,Zone 4,30.1,Zone 4,50.9,Zone 5,36.0,Zone 4,60.4,Zone 5,52.5,Zone 5,63.0,Zone 5
Assam,Barpeta,Bajali University,26.1,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,30.350000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Assam,Barpeta,Barpeta Kvk,25.8,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,29.650000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Assam,Charaideo,Sonari Aegcl,,,,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Darrang,Dalgaon,26.5,2026-06-22,00:30:00,87.0,2026-06-21,00:30:00,2026-06-22 00:37:31,29.650000000000034,Zone 4,61.3,Zone 5,29.7,Zone 4,50.9,Zone 5,36.5,Zone 4,60.9,Zone 5,53.2,Zone 5,63.8,Zone 5,61.3,Zone 5,66.0,Zone 5
Assam,Darrang,Garukhuti,26.0,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Darrang,Mangaldai,24.4,2026-06-22,00:15:00,89.0,2026-06-21,00:15:00,2026-06-22 00:37:31,26.150000000000034,Zone 4,57.1,Zone 5,26.3,Zone 4,37.9,Zone 5,32.6,Zone 4,55.6,Zone 5,39.8,Zone 5,61.4,Zone 5,57.1,Zone 5,63.9,Zone 5
Assam,Dhemaji,Silapathar Science College,25.1,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,28.150000000000034,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Assam,Dhubri,Bn College,26.0,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,30.150000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Assam,Dhubri,Gauripur Aegcl,25.6,2026-06-22,00:30:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Bcpl Dibrugarh,,,,54.0,2026-06-21,00:00:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Dc Ofc Dibrugarh,24.6,2026-06-22,00:00:00,100.0,2026-06-21,00:00:00,2026-06-22 00:37:31,27.25,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Assam,Dibrugarh,Dibrugarh,20.8,2026-06-22,00:15:00,,,,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Lahowal,,,,12.0,2026-06-21,00:30:00,2026-06-22 00:37:31,,,,,,,,,,,,,,,,,,,,
Assam,Dima Hasao,Haflong,23.9,2026-06-22,00:15:00,84.0,2026-06-21,00:15:00,2026-06-22 00:37:31,25.150000000000034,Zone 3,49.8,Zone 5,25.2,Zone 3,36.3,Zone 4,31.2,Zone 4,48.3,Zone 5,36.8,Zone 4,59.8,Zone 5,49.8,Zone 5,62.5,Zone 5
Assam,Dima Hasao,Lkhep,25.4,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Assam,Golaghat,Cnb Collage Bokakhat,27.5,2026-06-22,00:30:00,100.0,2026-06-21,00:30:00,2026-06-22 00:37:31,34.150000000000034,Zone 4,65.8,Zone 5,34.1,Zone 4,62.3,Zone 5,57.3,Zone 5,65.4,Zone 5,62.9,Zone 5,67.7,Zone 5,65.8,Zone 5,69.3,Zone 5
Assam,Hailakandi,Algapur Circle,25.9,2026-06-22,00:15:00,100.0,2026-06-21,00:15:00,2026-06-22 00:37:31,29.850000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
