STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Andhra Pradesh,Alluri Sitharama Raju,Chintapalli Amfu,22.9,2026-06-29,00:00:00,90.0,2026-06-28,00:00:00,2026-06-29 00:20:13,24.350000000000023,Zone 3,48.2,Zone 5,24.4,Zone 3,35.2,Zone 4,30.1,Zone 4,46.6,Zone 5,35.7,Zone 4,59.5,Zone 5,48.2,Zone 5,62.2,Zone 5
Andhra Pradesh,Anakapalli,Yellamanchilli Vskp,27.7,2026-06-29,00:15:00,91.0,2026-06-28,00:15:00,2026-06-29 00:20:13,32.950000000000045,Zone 4,63.9,Zone 5,32.4,Zone 4,59.9,Zone 5,45.7,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.8,Zone 5
Andhra Pradesh,Anantapur,Kh Govtdegcollege Dharmavaram,26.8,2026-06-29,00:15:00,73.0,2026-06-28,00:15:00,2026-06-29 00:20:13,28.850000000000023,Zone 4,58.8,Zone 5,29.1,Zone 4,40.2,Zone 4,35.2,Zone 4,57.4,Zone 5,41.9,Zone 5,61.8,Zone 5,58.8,Zone 5,64.2,Zone 5
Andhra Pradesh,Bapatla,Chirala,29.2,2026-06-29,00:15:00,74.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.450000000000045,Zone 4,62.3,Zone 5,33.0,Zone 4,55.7,Zone 5,39.7,Zone 4,61.9,Zone 5,57.8,Zone 5,64.6,Zone 5,62.3,Zone 5,66.7,Zone 5
Andhra Pradesh,Eluru,Vijayarai,26.4,2026-06-29,00:15:00,70.0,2026-06-28,00:15:00,2026-06-29 00:20:13,27.950000000000045,Zone 4,53.2,Zone 5,28.1,Zone 4,38.7,Zone 4,33.9,Zone 4,51.7,Zone 5,39.2,Zone 4,60.5,Zone 5,53.2,Zone 5,63.1,Zone 5
Andhra Pradesh,Kakinada,Kakinada,26.0,2026-06-29,00:00:00,94.0,2026-06-28,00:00:00,2026-06-29 00:20:13,29.450000000000045,Zone 4,62.0,Zone 5,29.4,Zone 4,54.1,Zone 5,36.6,Zone 4,61.6,Zone 5,56.3,Zone 5,64.4,Zone 5,62.0,Zone 5,66.5,Zone 5
Andhra Pradesh,Kakinada,Peddapuram,26.4,2026-06-29,00:00:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Konaseema,Ambajipeta Arg,27.7,2026-06-29,00:00:00,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,34.75,Zone 4,65.8,Zone 5,34.1,Zone 4,62.3,Zone 5,57.3,Zone 5,65.4,Zone 5,62.9,Zone 5,67.7,Zone 5,65.8,Zone 5,69.3,Zone 5
Andhra Pradesh,Konaseema,Ambajipeta Aws,27.3,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.55000000000001,Zone 4,65.8,Zone 5,34.1,Zone 4,62.3,Zone 5,57.3,Zone 5,65.4,Zone 5,62.9,Zone 5,67.7,Zone 5,65.8,Zone 5,69.3,Zone 5
Andhra Pradesh,Ntr,Mylavaram College Of  Engineer,26.1,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,30.350000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Andhra Pradesh,Palnadu,Rentachintala,25.6,2026-06-29,00:00:00,91.0,2026-06-28,00:00:00,2026-06-29 00:20:13,28.350000000000023,Zone 4,60.5,Zone 5,28.1,Zone 4,47.0,Zone 5,34.9,Zone 4,60.1,Zone 5,49.3,Zone 5,63.1,Zone 5,60.5,Zone 5,65.4,Zone 5
Andhra Pradesh,Prakasam,Cs Puram,30.9,2026-06-29,00:15:00,56.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.650000000000034,Zone 4,60.5,Zone 5,33.9,Zone 4,47.2,Zone 5,39.6,Zone 4,60.1,Zone 5,49.4,Zone 5,63.1,Zone 5,60.5,Zone 5,65.4,Zone 5
Andhra Pradesh,Srikakulam,Nagaralapeta Kalingapatnam,29.1,2026-06-29,00:15:00,92.0,2026-06-28,00:15:00,2026-06-29 00:20:13,37.75,Zone 5,66.6,Zone 5,37.0,Zone 4,63.3,Zone 5,59.7,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.6,Zone 5,69.9,Zone 5
Andhra Pradesh,Srikakulam,Ragolu,27.8,2026-06-29,00:00:00,94.0,2026-06-28,00:00:00,2026-06-29 00:20:13,33.75,Zone 4,65.4,Zone 5,34.3,Zone 4,61.8,Zone 5,54.8,Zone 5,65.0,Zone 5,62.3,Zone 5,67.3,Zone 5,65.4,Zone 5,69.0,Zone 5
Andhra Pradesh,Srikakulam,Sky College Etcherla,28.6,2026-06-29,00:00:00,72.0,2026-06-28,00:00:00,2026-06-29 00:20:13,31.950000000000045,Zone 4,61.0,Zone 5,31.7,Zone 4,49.5,Zone 5,38.0,Zone 4,60.6,Zone 5,51.8,Zone 5,63.6,Zone 5,61.0,Zone 5,65.8,Zone 5
Andhra Pradesh,Visakhapatnam,Anandapuram Arg,28.3,2026-06-29,00:00:00,73.0,2026-06-28,00:00:00,2026-06-29 00:20:13,31.450000000000045,Zone 4,61.3,Zone 5,31.9,Zone 4,50.7,Zone 5,38.3,Zone 4,60.9,Zone 5,53.0,Zone 5,63.8,Zone 5,61.3,Zone 5,65.9,Zone 5
Andhra Pradesh,Visakhapatnam,Gangavaram Port,28.9,2026-06-29,00:15:00,86.0,2026-06-28,00:15:00,2026-06-29 00:20:13,35.150000000000034,Zone 4,65.2,Zone 5,35.4,Zone 4,61.6,Zone 5,53.9,Zone 5,64.8,Zone 5,62.2,Zone 5,67.1,Zone 5,65.2,Zone 5,68.9,Zone 5
Andhra Pradesh,Visakhapatnam,Mehadrigadda Dam,38.9,2026-06-29,00:15:00,89.0,2026-06-28,00:15:00,2026-06-29 00:20:13,88.15000000000003,Zone 6,97.2,Zone 6,88.6,Zone 6,93.6,Zone 6,91.5,Zone 6,96.4,Zone 6,94.4,Zone 6,99.3,Zone 6,97.2,Zone 6,102.1,Zone 6
Andhra Pradesh,Vizianagaram,Bobbili,27.3,2026-06-29,00:15:00,91.0,2026-06-28,00:15:00,2026-06-29 00:20:13,31.950000000000045,Zone 4,63.9,Zone 5,32.4,Zone 4,59.9,Zone 5,45.7,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.8,Zone 5
Andhra Pradesh,Vizianagaram,Vizianagaram,28.6,2026-06-29,00:00:00,90.0,2026-06-28,00:00:00,2026-06-29 00:20:13,35.150000000000034,Zone 4,65.3,Zone 5,34.9,Zone 4,61.7,Zone 5,54.5,Zone 5,64.9,Zone 5,62.3,Zone 5,67.2,Zone 5,65.3,Zone 5,68.9,Zone 5
Andhra Pradesh,West Godavari,Bhimavaram,,,,89.0,2026-06-28,00:15:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,West Godavari,Kv Gopannapalem Eluru,26.6,2026-06-29,00:15:00,56.0,2026-06-28,00:15:00,2026-06-29 00:20:13,27.25,Zone 4,41.5,Zone 4,27.1,Zone 4,36.6,Zone 4,32.2,Zone 4,41.2,Zone 4,37.0,Zone 4,54.1,Zone 5,41.5,Zone 4,60.7,Zone 5
Andhra Pradesh,West Godavari,Maruteru,29.9,2026-06-29,00:00:00,94.0,2026-06-28,00:00:00,2026-06-29 00:20:13,51.650000000000034,Zone 5,68.8,Zone 5,53.0,Zone 5,66.0,Zone 5,63.0,Zone 5,68.5,Zone 5,66.5,Zone 5,70.2,Zone 5,68.8,Zone 5,71.6,Zone 6
Andhra Pradesh,West Godavari,Narsapur,29.5,2026-06-29,00:15:00,91.0,2026-06-28,00:15:00,2026-06-29 00:20:13,40.75,Zone 5,67.3,Zone 5,40.8,Zone 5,64.1,Zone 5,60.7,Zone 5,66.9,Zone 5,64.6,Zone 5,68.9,Zone 5,67.3,Zone 5,70.4,Zone 5
Andhra Pradesh,Ysr Kadapa,Agricultural College  Badvel,31.1,2026-06-29,00:15:00,52.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.35000000000002,Zone 4,59.4,Zone 5,33.2,Zone 4,43.3,Zone 4,38.7,Zone 4,58.9,Zone 5,43.9,Zone 5,62.2,Zone 5,59.4,Zone 5,64.5,Zone 5
Arunachal Pradesh,Anjaw,Hayuliang Circle,21.4,2026-06-29,00:15:00,87.0,2026-06-28,00:15:00,2026-06-29 00:20:13,22.55000000000001,Zone 3,37.8,Zone 4,22.6,Zone 3,32.5,Zone 4,27.7,Zone 4,37.5,Zone 4,32.9,Zone 4,51.2,Zone 5,37.8,Zone 4,60.0,Zone 5
Arunachal Pradesh,Anjaw,Kibitoo Circle,18.6,2026-06-28,23:30:00,88.0,2026-06-28,23:30:00,2026-06-29 00:20:13,19.25,Zone 3,33.4,Zone 4,19.1,Zone 3,28.7,Zone 4,24.5,Zone 3,33.2,Zone 4,28.9,Zone 4,37.6,Zone 4,33.4,Zone 4,50.3,Zone 5
Arunachal Pradesh,Changlang,Miao,24.6,2026-06-29,00:00:00,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,27.25,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Arunachal Pradesh,East Kameng,Seppa Pampoli,29.3,2026-06-29,00:15:00,92.0,2026-06-28,00:15:00,2026-06-29 00:20:13,40.05000000000001,Zone 5,67.5,Zone 5,42.5,Zone 5,64.4,Zone 5,61.0,Zone 5,67.1,Zone 5,64.9,Zone 5,69.1,Zone 5,67.5,Zone 5,70.5,Zone 5
Arunachal Pradesh,Kurung Kumey,Koloraing,21.9,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,23.650000000000034,Zone 3,49.1,Zone 5,23.7,Zone 3,34.5,Zone 4,29.3,Zone 4,47.5,Zone 5,35.0,Zone 4,59.7,Zone 5,49.1,Zone 5,62.4,Zone 5
Arunachal Pradesh,Kurung Kumey,Nyapin,21.1,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,22.75,Zone 3,42.5,Zone 5,22.6,Zone 3,32.8,Zone 4,27.7,Zone 4,41.2,Zone 5,33.3,Zone 4,56.3,Zone 5,42.5,Zone 5,61.2,Zone 5
Arunachal Pradesh,Leparada,Basar,23.2,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,24.950000000000045,Zone 3,55.8,Zone 5,24.8,Zone 3,36.7,Zone 5,31.0,Zone 4,54.3,Zone 5,38.5,Zone 5,61.1,Zone 5,55.8,Zone 5,63.6,Zone 5
Arunachal Pradesh,Lohit,Wakro,24.1,2026-06-29,00:15:00,96.0,2026-06-28,00:15:00,2026-06-29 00:20:13,26.05000000000001,Zone 4,59.0,Zone 5,25.9,Zone 4,40.2,Zone 5,32.5,Zone 4,57.7,Zone 5,42.3,Zone 5,61.8,Zone 5,59.0,Zone 5,64.3,Zone 5
Arunachal Pradesh,Longding,Longding,24.7,2026-06-29,00:00:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Longding,Longding New,23.4,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,25.150000000000034,Zone 3,58.9,Zone 5,25.3,Zone 3,39.9,Zone 5,31.9,Zone 4,57.4,Zone 5,42.0,Zone 5,61.8,Zone 5,58.9,Zone 5,64.2,Zone 5
Arunachal Pradesh,Lower Siang,Kangku,25.8,2026-06-29,00:15:00,99.0,2026-06-28,00:15:00,2026-06-29 00:20:13,29.55000000000001,Zone 4,63.0,Zone 5,30.0,Zone 4,58.7,Zone 5,40.9,Zone 5,62.6,Zone 5,59.5,Zone 5,65.2,Zone 5,63.0,Zone 5,67.2,Zone 5
Arunachal Pradesh,Lower Subansiri,Deed,,,,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Lower Subansiri,Ziro Manipolyang,20.0,2026-06-29,00:15:00,90.0,2026-06-28,00:15:00,2026-06-29 00:20:13,21.05000000000001,Zone 3,35.7,Zone 4,21.0,Zone 3,30.7,Zone 4,25.9,Zone 4,35.4,Zone 4,31.0,Zone 4,45.0,Zone 5,35.7,Zone 4,57.9,Zone 5
Arunachal Pradesh,Namsai,Lekang,23.1,2026-06-29,00:00:00,94.0,2026-06-28,00:00:00,2026-06-29 00:20:13,24.650000000000034,Zone 3,51.3,Zone 5,24.6,Zone 3,35.7,Zone 4,30.5,Zone 4,49.7,Zone 5,36.2,Zone 4,60.1,Zone 5,51.3,Zone 5,62.8,Zone 5
Arunachal Pradesh,Namsai,Namsai Kvk,24.0,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,26.150000000000034,Zone 4,59.8,Zone 5,26.1,Zone 4,43.6,Zone 5,32.9,Zone 4,59.4,Zone 5,45.9,Zone 5,62.5,Zone 5,59.8,Zone 5,64.8,Zone 5
Arunachal Pradesh,Papumpare,Itanagar,25.9,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,29.850000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Arunachal Pradesh,Papumpare,Yupia,26.4,2026-06-29,00:00:00,94.0,2026-06-28,00:00:00,2026-06-29 00:20:13,30.25,Zone 4,62.8,Zone 5,30.5,Zone 4,57.9,Zone 5,39.9,Zone 5,62.4,Zone 5,59.3,Zone 5,65.1,Zone 5,62.8,Zone 5,67.1,Zone 5
Arunachal Pradesh,Shiyomi,Lamang 2,,,,97.0,2026-06-28,23:30:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Tawang,Domane,,,,97.0,2026-06-28,23:30:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Tirap,Deomali,24.8,2026-06-29,00:00:00,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,27.55000000000001,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Arunachal Pradesh,Tirap,Longding,23.2,2026-06-29,00:00:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Siang,Tenali,15.0,2026-06-28,23:30:00,100.0,2026-06-28,23:30:00,2026-06-29 00:20:13,15.25,Zone 3,29.8,Zone 4,15.3,Zone 3,25.3,Zone 3,22.0,Zone 3,29.6,Zone 4,25.4,Zone 4,33.8,Zone 4,29.8,Zone 4,40.0,Zone 5
Arunachal Pradesh,Upper Siang,Yingkiong,24.7,2026-06-29,00:00:00,9.0,2026-06-28,00:00:00,2026-06-29 00:20:13,22.25,Zone 3,33.9,Zone 4,22.0,Zone 3,30.6,Zone 4,27.1,Zone 4,33.9,Zone 4,30.6,Zone 4,37.0,Zone 4,33.9,Zone 4,40.1,Zone 4
Arunachal Pradesh,Upper Subhanseri,Daporijo,26.4,2026-06-29,00:15:00,95.0,2026-06-28,00:15:00,2026-06-29 00:20:13,30.450000000000045,Zone 4,63.0,Zone 5,30.6,Zone 4,58.8,Zone 5,41.0,Zone 5,62.6,Zone 5,59.5,Zone 5,65.3,Zone 5,63.0,Zone 5,67.2,Zone 5
Arunachal Pradesh,West Kameng,Bomdila,25.8,2026-06-29,00:00:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,West Kameng,Dirang,23.2,2026-06-29,00:00:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,24.950000000000045,Zone 3,55.8,Zone 5,24.8,Zone 3,36.7,Zone 5,31.0,Zone 4,54.3,Zone 5,38.5,Zone 5,61.1,Zone 5,55.8,Zone 5,63.6,Zone 5
Arunachal Pradesh,West Kameng,Dirang,19.7,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,21.150000000000034,Zone 3,35.9,Zone 4,20.9,Zone 3,30.6,Zone 4,25.7,Zone 4,35.5,Zone 4,30.9,Zone 4,48.0,Zone 5,35.9,Zone 4,59.4,Zone 5
Arunachal Pradesh,West Kameng,Kalaktang,21.3,2026-06-29,00:00:00,46.0,2026-06-28,00:00:00,2026-06-29 00:20:13,20.350000000000023,Zone 3,34.0,Zone 4,20.6,Zone 3,30.0,Zone 4,25.9,Zone 4,33.9,Zone 4,30.1,Zone 4,37.6,Zone 4,34.0,Zone 4,41.2,Zone 4
Arunachal Pradesh,West Siang,Along,25.2,2026-06-29,00:00:00,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,28.350000000000023,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Assam,Barpeta,Bajali University,27.2,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.25,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Assam,Barpeta,Barpeta Kvk,27.1,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,32.950000000000045,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Assam,Bongaigaon,Bongaigaon,26.7,2026-06-29,00:00:00,78.0,2026-06-28,00:00:00,2026-06-29 00:20:13,29.150000000000034,Zone 4,59.3,Zone 5,28.8,Zone 4,41.4,Zone 5,35.0,Zone 4,58.7,Zone 5,43.5,Zone 5,62.1,Zone 5,59.3,Zone 5,64.5,Zone 5
Assam,Charaideo,Sonari Aegcl,,,,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Darrang,Garukhuti,27.1,2026-06-29,00:15:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Darrang,Mangaldai,26.3,2026-06-29,00:00:00,84.0,2026-06-28,00:00:00,2026-06-29 00:20:13,28.950000000000045,Zone 4,60.6,Zone 5,29.3,Zone 4,47.6,Zone 5,36.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.6,Zone 5,65.5,Zone 5
Assam,Dhemaji,Silapathar Science College,25.5,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,29.05000000000001,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Assam,Dhubri,Agomani,27.1,2026-06-29,00:15:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Dhubri,Gauripur Aegcl,27.2,2026-06-29,00:15:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Bcpl Dibrugarh,,,,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Dc Ofc Dibrugarh,25.3,2026-06-29,00:00:00,100.0,2026-06-28,00:00:00,2026-06-29 00:20:13,28.55000000000001,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Assam,Dibrugarh,Lahowal,,,,12.0,2026-06-28,00:00:00,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
Assam,Dima Hasao,Haflong,23.8,2026-06-29,00:00:00,87.0,2026-06-28,00:00:00,2026-06-29 00:20:13,25.150000000000034,Zone 3,52.3,Zone 5,25.4,Zone 4,36.6,Zone 4,31.5,Zone 4,50.7,Zone 5,37.2,Zone 4,60.3,Zone 5,52.3,Zone 5,63.0,Zone 5
Assam,Dima Hasao,Haflong Aegcl,24.6,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,27.25,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Assam,Dima Hasao,Lkhep,25.7,2026-06-28,23:45:00,99.0,2026-06-28,23:45:00,2026-06-29 00:20:13,29.350000000000023,Zone 4,62.2,Zone 5,28.9,Zone 4,54.9,Zone 5,36.7,Zone 5,61.7,Zone 5,57.1,Zone 5,64.5,Zone 5,62.2,Zone 5,66.6,Zone 5
Assam,Golaghat,Cnb Collage Bokakhat,27.7,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,34.75,Zone 4,65.8,Zone 5,34.1,Zone 4,62.3,Zone 5,57.3,Zone 5,65.4,Zone 5,62.9,Zone 5,67.7,Zone 5,65.8,Zone 5,69.3,Zone 5
Assam,Hailakandi,Panchgram Aegcl,26.8,2026-06-29,00:15:00,98.0,2026-06-28,00:15:00,2026-06-29 00:20:13,31.75,Zone 4,64.5,Zone 5,32.3,Zone 4,60.7,Zone 5,49.7,Zone 5,64.1,Zone 5,61.3,Zone 5,66.5,Zone 5,64.5,Zone 5,68.3,Zone 5
Assam,Hajoi,Lumding,27.4,2026-06-29,00:00:00,82.0,2026-06-28,00:00:00,2026-06-29 00:20:13,30.850000000000023,Zone 4,61.8,Zone 5,31.1,Zone 4,53.3,Zone 5,37.9,Zone 4,61.4,Zone 5,55.6,Zone 5,64.2,Zone 5,61.8,Zone 5,66.3,Zone 5
Assam,Jorhat,Mariyani Aegcl,26.6,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,31.55000000000001,Zone 4,64.1,Zone 5,31.3,Zone 4,60.2,Zone 5,47.0,Zone 5,63.7,Zone 5,60.8,Zone 5,66.2,Zone 5,64.1,Zone 5,68.0,Zone 5
Assam,Kamrup,Amingaon,27.4,2026-06-29,00:15:00,74.0,2026-06-28,00:15:00,2026-06-29 00:20:13,29.950000000000045,Zone 4,60.0,Zone 5,30.1,Zone 4,44.3,Zone 5,36.3,Zone 4,59.6,Zone 5,46.6,Zone 5,62.6,Zone 5,60.0,Zone 5,65.0,Zone 5
Assam,Kamrup,Boko Aegcl,27.2,2026-06-29,00:15:00,100.0,2026-06-28,00:15:00,2026-06-29 00:20:13,33.25,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Assam,Kamrup,Chandubi,29.1,2026-06-29,00:15:00,,,,2026-06-29 00:20:13,,,,,,,,,,,,,,,,,,,,
